customer_key,customer_number,customer_name,age_year,total_orders,total_sales,total_quantity,total_products,first_order,last_order,lifespan_months,customer_segment,age_group,recency_months,avg_order_value,avg_monthly_spend
17785,AW00028784,Briana Gomez,51,1,44,2,2,2013-12-21,2013-12-21,0,New,50 and above,142,44,0
17786,AW00028785,Jose Foster,63,1,35,1,1,2013-06-21,2013-06-21,0,New,50 and above,148,35,0
17787,AW00028786,Erick Prasad,57,1,128,2,2,2013-05-27,2013-05-27,0,New,50 and above,149,128,0
17788,AW00028787,Gabrielle Wood,63,1,14,2,2,2013-09-26,2013-09-26,0,New,50 and above,145,14,0
17789,AW00028788,Dominique Martinez,62,1,9,1,1,2013-01-28,2013-01-28,0,New,50 and above,153,9,0
17790,AW00028789,Elijah Zhang,63,1,8,1,1,2014-01-28,2014-01-28,0,New,50 and above,141,8,0
17791,AW00028790,Seth Howard,62,1,3578,1,1,2011-05-04,2011-05-04,0,New,50 and above,174,3578,0
17792,AW00028791,Richard Johnston,62,1,31,3,3,2013-02-26,2013-02-26,0,New,50 and above,152,31,0
17793,AW00028792,Henry Stone,62,1,3578,1,1,2011-05-06,2011-05-06,0,New,50 and above,174,3578,0
17794,AW00028793,Alexander Jackson,62,1,25,1,1,2013-02-21,2013-02-21,0,New,50 and above,152,25,0
17795,AW00028794,Juan Cooper,60,1,3578,1,1,2011-05-04,2011-05-04,0,New,50 and above,174,3578,0
17796,AW00028795,Jesse Allen,56,1,3578,1,1,2011-05-16,2011-05-16,0,New,50 and above,174,3578,0
17797,AW00028796,Cameron Coleman,60,1,64,3,3,2013-04-02,2013-04-02,0,New,50 and above,151,64,0
17798,AW00028797,Alexandra Wood,60,1,3578,1,1,2011-05-19,2011-05-19,0,New,50 and above,174,3578,0
17799,AW00028798,Timothy Phillips,55,1,2443,1,1,2012-02-24,2012-02-24,0,New,50 and above,165,2443,0
17800,AW00028799,Amber Nelson,61,1,3578,1,1,2011-05-19,2011-05-19,0,New,50 and above,174,3578,0
17801,AW00028800,Mason Sanchez,61,1,25,1,1,2013-11-07,2013-11-07,0,New,50 and above,144,25,0
17802,AW00028801,Katelyn Hall,48,1,27,2,2,2013-06-25,2013-06-25,0,New,40-49,148,27,0
17803,AW00028802,Allison Nelson,42,1,2443,1,1,2012-02-01,2012-02-01,0,New,40-49,165,2443,0
17804,AW00028803,Gabriella Edwards,48,1,27,2,2,2013-04-27,2013-04-27,0,New,40-49,150,27,0
17805,AW00028804,Wyatt Allen,47,1,3578,1,1,2011-06-04,2011-06-04,0,New,40-49,173,3578,0
17806,AW00028805,Marissa Bennett,48,1,3578,1,1,2011-06-25,2011-06-25,0,New,40-49,173,3578,0
17807,AW00028806,Randall Hernandez,46,1,64,3,3,2013-03-21,2013-03-21,0,New,40-49,152,64,0
17808,AW00028807,Maria Cox,46,1,3578,1,1,2011-06-10,2011-06-10,0,New,40-49,173,3578,0
17809,AW00028808,Trinity Watson,46,1,25,1,1,2013-06-30,2013-06-30,0,New,40-49,148,25,0
17810,AW00028809,Isaac Cooper,41,1,25,1,1,2013-04-05,2013-04-05,0,New,40-49,151,25,0
17811,AW00028810,Kaylee Blue,47,1,79,2,2,2013-02-21,2013-02-21,0,New,40-49,152,79,0
17812,AW00028811,Caleb Phillips,47,1,64,3,3,2013-08-11,2013-08-11,0,New,40-49,147,64,0
17813,AW00028812,Brianna Watson,47,1,25,1,1,2013-08-14,2013-08-14,0,New,40-49,147,25,0
17814,AW00028813,Cameron Washington,48,1,38,3,3,2013-03-13,2013-03-13,0,New,40-49,152,38,0
17815,AW00028814,Anna Butler,49,1,31,3,3,2013-11-26,2013-11-26,0,New,40-49,143,31,0
17816,AW00028815,Lauren James,43,1,31,3,3,2013-11-18,2013-11-18,0,New,40-49,143,31,0
17817,AW00028816,Jessica Cox,49,1,27,2,2,2013-08-21,2013-08-21,0,New,40-49,146,27,0
17818,AW00028817,James Lee,48,1,70,1,1,2013-02-21,2013-02-21,0,New,40-49,152,70,0
17819,AW00028818,Dwayne Hernandez,48,1,2182,1,1,2012-02-12,2012-02-12,0,New,40-49,165,2182,0
17820,AW00028819,Grace Bennett,47,1,2182,1,1,2012-02-03,2012-02-03,0,New,40-49,165,2182,0
17821,AW00028820,Naomi Alvarez,48,1,3578,1,1,2011-06-21,2011-06-21,0,New,40-49,173,3578,0
17822,AW00028821,Blake Jackson,48,1,3578,1,1,2011-06-11,2011-06-11,0,New,40-49,173,3578,0
17823,AW00028822,Amanda Alexander,48,1,3578,1,1,2011-06-30,2011-06-30,0,New,40-49,173,3578,0
17824,AW00028823,Xavier Brown,47,1,3578,1,1,2011-06-22,2011-06-22,0,New,40-49,173,3578,0
17825,AW00028824,Brandon Gonzales,47,1,3578,1,1,2011-06-22,2011-06-22,0,New,40-49,173,3578,0
17826,AW00028825,Caleb Hernandez,48,1,3578,1,1,2011-06-05,2011-06-05,0,New,40-49,173,3578,0
17827,AW00028826,Jack Sharma,48,1,3578,1,1,2011-06-28,2011-06-28,0,New,40-49,173,3578,0
17828,AW00028827,Joshua Robinson,42,1,3578,1,1,2011-06-02,2011-06-02,0,New,40-49,173,3578,0
17829,AW00028828,Andrea Murphy,47,2,4329,3,3,2011-06-09,2013-03-16,22,Regular,40-49,152,2164,197
17830,AW00028829,Robert Bryant,50,1,3578,1,1,2011-05-31,2011-05-31,0,New,50 and above,174,3578,0
17831,AW00028830,Matthew Smith,50,1,3578,1,1,2011-06-16,2011-06-16,0,New,50 and above,173,3578,0
17832,AW00028831,Elizabeth Harris,50,1,3578,1,1,2011-06-20,2011-06-20,0,New,50 and above,173,3578,0
17833,AW00028832,Joseph Rodriguez,50,1,2182,1,1,2012-02-04,2012-02-04,0,New,50 and above,165,2182,0
17834,AW00028833,Abigail Harris,50,1,3578,1,1,2011-06-10,2011-06-10,0,New,50 and above,173,3578,0
17835,AW00028834,Natalie Hill,51,1,2443,1,1,2012-02-17,2012-02-17,0,New,50 and above,165,2443,0
17836,AW00028835,Elijah Phillips,51,1,3578,1,1,2011-06-19,2011-06-19,0,New,50 and above,173,3578,0
17837,AW00028836,Lauren Cook,49,1,2443,1,1,2012-02-15,2012-02-15,0,New,40-49,165,2443,0
17838,AW00028837,Victoria Rodriguez,48,1,2182,1,1,2012-02-09,2012-02-09,0,New,40-49,165,2182,0
17839,AW00028838,Jasmine Ross,48,1,3578,1,1,2011-06-11,2011-06-11,0,New,40-49,173,3578,0
17840,AW00028839,Connor Parker,43,1,3578,1,1,2011-06-30,2011-06-30,0,New,40-49,173,3578,0
17841,AW00028840,Valerie Harrison,49,2,4398,4,4,2011-06-14,2013-03-02,21,Regular,40-49,152,2199,209
17842,AW00028841,Samuel Gonzales,48,2,4334,4,4,2011-06-25,2013-03-17,21,Regular,40-49,152,2167,206
17843,AW00028842,Nicole Bailey,49,2,4393,6,6,2011-06-04,2013-03-12,22,Regular,40-49,152,2196,200
17844,AW00028843,Chloe Price,51,1,3578,1,1,2011-06-19,2011-06-19,0,New,50 and above,173,3578,0
17845,AW00028844,Emma Rivera,46,2,4337,4,4,2011-06-26,2013-03-23,21,Regular,40-49,151,2168,207
17846,AW00028845,Kaitlyn Simmons,51,2,4320,2,2,2011-06-06,2013-04-28,23,Regular,50 and above,150,2160,188
17847,AW00028846,Cynthia Lopez,51,2,4320,2,2,2011-06-30,2013-03-30,21,Regular,50 and above,151,2160,206
17848,AW00028847,Carly Xu,52,2,4355,3,3,2011-06-12,2013-04-12,22,Regular,50 and above,151,2178,198
17849,AW00028848,Justin Butler,47,1,2182,1,1,2012-02-11,2012-02-11,0,New,40-49,165,2182,0
17850,AW00028849,Garrett Murphy,47,1,3578,1,1,2011-06-17,2011-06-17,0,New,40-49,173,3578,0
17851,AW00028850,Nelson Hernandez,44,1,2443,1,1,2012-02-03,2012-02-03,0,New,40-49,165,2443,0
17852,AW00028851,Miguel Mitchell,50,1,3578,1,1,2011-06-18,2011-06-18,0,New,50 and above,173,3578,0
17853,AW00028852,Mariah Watson,49,1,3578,1,1,2011-06-08,2011-06-08,0,New,40-49,173,3578,0
17854,AW00028853,Miguel Davis,49,1,3578,1,1,2011-06-02,2011-06-02,0,New,40-49,173,3578,0
17855,AW00028854,Morgan Walker,44,2,4355,3,3,2011-06-24,2013-05-08,23,Regular,40-49,150,2178,189
17856,AW00028855,Alexandra Perez,53,1,103,4,4,2013-07-15,2013-07-15,0,New,50 and above,148,103,0
17857,AW00028856,Luke Wang,53,1,3578,1,1,2011-06-12,2011-06-12,0,New,50 and above,173,3578,0
17858,AW00028857,Matthew Johnson,53,1,3578,1,1,2011-06-05,2011-06-05,0,New,50 and above,173,3578,0
17859,AW00028858,Aidan Hughes,49,1,13,2,2,2013-06-07,2013-06-07,0,New,40-49,149,13,0
17860,AW00028859,Micah Cai,53,2,4355,3,3,2011-06-19,2013-05-29,24,Regular,50 and above,149,2178,181
17861,AW00028860,Ian Anderson,48,1,29,2,2,2013-05-15,2013-05-15,0,New,40-49,150,29,0
17862,AW00028861,Alexandra Walker,43,1,29,2,2,2013-10-15,2013-10-15,0,New,40-49,145,29,0
17863,AW00028862,Catherine Ramirez,44,1,25,1,1,2013-02-25,2013-02-25,0,New,40-49,152,25,0
17864,AW00028863,Allison Bell,43,1,64,3,3,2014-01-05,2014-01-05,0,New,40-49,142,64,0
17865,AW00028864,Natalie Murphy,44,1,29,2,2,2013-09-25,2013-09-25,0,New,40-49,145,29,0
17866,AW00028865,Alex Reed,46,1,31,3,3,2013-06-14,2013-06-14,0,New,40-49,149,31,0
17867,AW00028866,Aaron Adams,46,1,118,4,4,2013-04-28,2013-04-28,0,New,40-49,150,118,0
17868,AW00028867,Natalie Martinez,46,1,64,3,3,2013-06-27,2013-06-27,0,New,40-49,148,64,0
17869,AW00028868,Jason Chen,46,1,29,2,2,2013-12-24,2013-12-24,0,New,40-49,142,29,0
17870,AW00028869,Isabella Howard,42,2,4355,3,3,2011-06-27,2013-05-04,23,Regular,40-49,150,2178,189
17871,AW00028870,Brian Watson,42,2,4334,4,4,2011-06-25,2013-05-06,23,Regular,40-49,150,2167,188
17872,AW00028871,Jasmine West,47,2,4414,5,5,2011-06-29,2013-04-30,22,Regular,40-49,150,2207,201
17873,AW00028872,Kelli He,43,1,60,2,2,2013-03-11,2013-03-11,0,New,40-49,152,60,0
17874,AW00028873,Roger Deng,67,1,40,2,2,2014-01-21,2014-01-21,0,New,50 and above,141,40,0
17875,AW00028874,Alexa Brooks,66,1,5,1,1,2013-05-22,2013-05-22,0,New,50 and above,149,5,0
17876,AW00028875,Denise Smith,63,1,40,2,2,2013-12-12,2013-12-12,0,New,50 and above,143,40,0
17877,AW00028876,Austin Garcia,62,1,2476,2,2,2013-06-12,2013-06-12,0,New,50 and above,149,2476,0
17878,AW00028877,Joe Vance,62,1,13,2,2,2013-02-28,2013-02-28,0,New,50 and above,152,13,0
17879,AW00028878,Alvin Guo,63,1,6,2,2,2013-10-21,2013-10-21,0,New,50 and above,144,6,0
17880,AW00028879,Edwin Xie,62,1,103,4,4,2013-07-13,2013-07-13,0,New,50 and above,148,103,0
17881,AW00028880,Felicia Moyer,63,1,638,4,4,2013-04-08,2013-04-08,0,New,50 and above,151,638,0
17882,AW00028881,Allen Kapoor,64,1,40,2,2,2013-06-13,2013-06-13,0,New,50 and above,149,40,0
17883,AW00028882,Tasha Shen,64,1,7,2,2,2013-05-12,2013-05-12,0,New,50 and above,150,7,0
17884,AW00028883,Eddie Romero,63,1,39,2,2,2013-10-13,2013-10-13,0,New,50 and above,145,39,0
17885,AW00028884,Sheila Suarez,58,1,12,2,2,2013-12-18,2013-12-18,0,New,50 and above,142,12,0
17886,AW00028885,Kelvin Raji,53,2,4470,4,3,2012-07-24,2013-12-01,16,Regular,50 and above,143,2235,279
17887,AW00028886,Franklin Jai,65,1,49,3,3,2013-12-03,2013-12-03,0,New,50 and above,143,49,0
17888,AW00028887,Casey Serrano,65,1,40,2,2,2013-08-29,2013-08-29,0,New,50 and above,146,40,0
17889,AW00028888,Casey Lal,76,1,40,2,2,2013-12-18,2013-12-18,0,New,50 and above,142,40,0
17890,AW00028889,Alison Beck,69,1,13,2,2,2013-08-15,2013-08-15,0,New,50 and above,147,13,0
17891,AW00028890,Jaclyn Ma,75,1,110,3,3,2013-07-06,2013-07-06,0,New,50 and above,148,110,0
17892,AW00028891,Jasmine Smith,74,1,39,2,2,2013-08-21,2013-08-21,0,New,50 and above,146,39,0
17893,AW00028892,Marissa Bryant,75,1,21,1,1,2013-08-14,2013-08-14,0,New,50 and above,147,21,0
17894,AW00028893,Jessie Gutierrez,74,1,15,3,3,2013-05-05,2013-05-05,0,New,50 and above,150,15,0
17895,AW00028894,Maurice Xu,74,1,60,2,2,2013-11-25,2013-11-25,0,New,50 and above,143,60,0
17896,AW00028895,Mitchell Luo,74,1,14,2,2,2014-01-19,2014-01-19,0,New,50 and above,141,14,0
17897,AW00028896,Edward Davis,66,1,21,1,1,2013-03-19,2013-03-19,0,New,50 and above,152,21,0
17898,AW00028897,Jennifer Ross,67,1,40,2,2,2014-01-06,2014-01-06,0,New,50 and above,142,40,0
17899,AW00028898,Melanie Patterson,66,1,69,4,4,2013-03-06,2013-03-06,0,New,50 and above,152,69,0
17900,AW00028899,Alejandro Anand,65,1,60,3,3,2013-12-25,2013-12-25,0,New,50 and above,142,60,0
17901,AW00028900,Jasmine Price,67,1,29,2,2,2013-05-29,2013-05-29,0,New,50 and above,149,29,0
17902,AW00028901,Martha Hee,67,1,2443,1,1,2013-07-21,2013-07-21,0,New,50 and above,147,2443,0
17903,AW00028902,Suzanne She,66,1,2530,4,4,2013-07-28,2013-07-28,0,New,50 and above,147,2530,0
17904,AW00028903,Kara Luo,61,1,23,2,2,2013-02-11,2013-02-11,0,New,50 and above,153,23,0
17905,AW00028904,Ian Flores,69,2,2848,3,3,2012-07-07,2013-03-17,8,New,50 and above,152,1424,356
17906,AW00028905,Katherine Bailey,69,1,14,2,2,2013-04-25,2013-04-25,0,New,50 and above,150,14,0
17907,AW00028906,Steve Xu,63,1,5,1,1,2013-10-14,2013-10-14,0,New,50 and above,145,5,0
17908,AW00028907,Blake Jenkins,69,1,23,2,2,2013-09-22,2013-09-22,0,New,50 and above,145,23,0
17909,AW00028908,Dominique Sai,69,1,33,3,3,2013-02-01,2013-02-01,0,New,50 and above,153,33,0
17910,AW00028909,Tommy Champion,65,1,7,2,2,2013-08-23,2013-08-23,0,New,50 and above,146,7,0
17911,AW00028910,Melody Martin,70,1,49,3,3,2013-09-19,2013-09-19,0,New,50 and above,145,49,0
17912,AW00028911,Levi Rodriguez,70,1,5,1,1,2013-08-04,2013-08-04,0,New,50 and above,147,5,0
17913,AW00028912,Alejandro Zhu,69,1,55,2,2,2013-10-02,2013-10-02,0,New,50 and above,145,55,0
17914,AW00028913,Krista Diaz,70,1,23,2,2,2013-10-22,2013-10-22,0,New,50 and above,144,23,0
17915,AW00028914,Alicia Rai,69,1,27,3,3,2013-05-10,2013-05-10,0,New,50 and above,150,27,0
17916,AW00028915,Johnny Yuan,65,1,40,2,2,2013-06-14,2013-06-14,0,New,50 and above,149,40,0
17917,AW00028916,Kathryn Shan,71,1,562,4,4,2013-04-28,2013-04-28,0,New,50 and above,150,562,0
17918,AW00028917,Sandra Zhou,72,1,84,3,3,2014-01-01,2014-01-01,0,New,50 and above,142,84,0
17919,AW00028918,Gina Blanco,72,1,23,2,2,2013-02-22,2013-02-22,0,New,50 and above,152,23,0
17920,AW00028919,Krystal Wagner,73,1,5,1,1,2013-03-02,2013-03-02,0,New,50 and above,152,5,0
17921,AW00028920,Renée Alvarez,72,1,7,2,2,2013-11-07,2013-11-07,0,New,50 and above,144,7,0
17922,AW00028921,Corey Deng,56,1,184,3,3,2013-03-22,2013-03-22,0,New,50 and above,152,184,0
17923,AW00028922,Brent Ye,44,1,29,2,2,2013-08-21,2013-08-21,0,New,40-49,146,29,0
17924,AW00028923,Roberto Hernandez,45,1,2393,2,2,2013-03-15,2013-03-15,0,New,40-49,152,2393,0
17925,AW00028924,Sydney Washington,44,1,5,1,1,2013-12-22,2013-12-22,0,New,40-49,142,5,0
17926,AW00028925,Warren Lu,44,1,7,2,2,2013-11-16,2013-11-16,0,New,40-49,144,7,0
17927,AW00028926,Danny Schmidt,44,1,7,2,2,2013-11-13,2013-11-13,0,New,40-49,144,7,0
17928,AW00028927,Jermaine Rana,44,1,2419,2,2,2013-03-05,2013-03-05,0,New,40-49,152,2419,0
17929,AW00028928,Margaret Wu,44,1,2473,3,3,2013-03-29,2013-03-29,0,New,40-49,151,2473,0
17930,AW00028929,Marie Fernandez,45,1,7,2,2,2013-10-11,2013-10-11,0,New,40-49,145,7,0
17931,AW00028930,Jarrod Kapoor,45,1,15,3,3,2013-12-10,2013-12-10,0,New,40-49,143,15,0
17932,AW00028931,Darren Jiménez,44,1,166,3,3,2013-06-17,2013-06-17,0,New,40-49,149,166,0
17933,AW00028932,Marshall Ashe,40,1,94,3,3,2013-12-12,2013-12-12,0,New,40-49,143,94,0
17934,AW00028933,Colleen Rai,45,1,29,2,2,2013-10-22,2013-10-22,0,New,40-49,144,29,0
17935,AW00028934,Ricardo Nara,45,1,64,3,3,2013-08-17,2013-08-17,0,New,40-49,147,64,0
17936,AW00028935,Eddie Johnsen,45,1,2419,2,2,2013-03-18,2013-03-18,0,New,40-49,152,2419,0
17937,AW00028936,Karla Raje,45,1,7,2,2,2013-03-13,2013-03-13,0,New,40-49,152,7,0
17938,AW00028937,Tommy Nath,41,1,7,2,2,2013-06-22,2013-06-22,0,New,40-49,148,7,0
17939,AW00028938,Sarah Moore,45,1,10,1,1,2013-11-03,2013-11-03,0,New,40-49,144,10,0
17940,AW00028939,Ronald Fernandez,45,1,15,2,2,2013-03-03,2013-03-03,0,New,40-49,152,15,0
17941,AW00028940,Kristine Serrano,46,1,2393,2,2,2013-03-25,2013-03-25,0,New,40-49,151,2393,0
17942,AW00028941,Deanna Moreno,46,1,70,3,3,2013-10-22,2013-10-22,0,New,40-49,144,70,0
17943,AW00028942,Frederick Raman,47,1,10,1,1,2013-04-16,2013-04-16,0,New,40-49,151,10,0
17944,AW00028943,Arthur Martin,47,1,50,3,3,2013-07-01,2013-07-01,0,New,40-49,148,50,0
17945,AW00028944,Whitney Malhotra,41,1,24,3,3,2013-08-21,2013-08-21,0,New,40-49,146,24,0
17946,AW00028945,Rafael Lal,48,1,69,3,3,2013-04-20,2013-04-20,0,New,40-49,151,69,0
17947,AW00028946,John Anderson,42,1,24,3,3,2013-12-31,2013-12-31,0,New,40-49,142,24,0
17948,AW00028947,Grant Nath,47,1,15,2,2,2013-06-08,2013-06-08,0,New,40-49,149,15,0
17949,AW00028948,Valerie Ye,41,1,2419,2,2,2013-03-01,2013-03-01,0,New,40-49,152,2419,0
17950,AW00028949,Lance Ramos,47,1,2473,3,3,2013-03-15,2013-03-15,0,New,40-49,152,2473,0
17951,AW00028950,Carl Lal,42,1,45,2,2,2013-04-16,2013-04-16,0,New,40-49,151,45,0
17952,AW00028951,Monica Rodriguez,48,1,10,1,1,2013-07-15,2013-07-15,0,New,40-49,148,10,0
17953,AW00028952,Arturo Huang,42,1,2473,4,4,2013-03-26,2013-03-26,0,New,40-49,151,2473,0
17954,AW00028953,Trisha Gao,42,1,2462,3,3,2013-03-23,2013-03-23,0,New,40-49,151,2462,0
17955,AW00028954,Omar Hu,47,1,2393,2,2,2013-04-19,2013-04-19,0,New,40-49,151,2393,0
17956,AW00028955,Emmanuel Fernandez,48,1,15,2,2,2013-12-28,2013-12-28,0,New,40-49,142,15,0
17957,AW00028956,Colleen Xu,49,1,15,2,2,2013-07-17,2013-07-17,0,New,40-49,148,15,0
17958,AW00028957,Kate Xu,43,1,2419,2,2,2013-04-29,2013-04-29,0,New,40-49,150,2419,0
17959,AW00028958,Randy Liang,47,1,15,2,2,2013-12-03,2013-12-03,0,New,40-49,143,15,0
17960,AW00028959,Jimmy Ashe,48,1,15,2,2,2013-04-23,2013-04-23,0,New,40-49,150,15,0
17961,AW00028960,Jacquelyn Vazquez,48,1,50,3,3,2014-01-06,2014-01-06,0,New,40-49,142,50,0
17962,AW00028961,Mathew Ramos,49,1,2478,4,4,2013-04-12,2013-04-12,0,New,40-49,151,2478,0
17963,AW00028962,Stanley Lopez,50,1,2477,5,5,2013-04-20,2013-04-20,0,New,50 and above,151,2477,0
17964,AW00028963,Ross Prasad,49,1,2398,3,3,2013-04-21,2013-04-21,0,New,40-49,150,2398,0
17965,AW00028964,Trevor Foster,65,1,70,1,1,2013-04-24,2013-04-24,0,New,50 and above,150,70,0
17966,AW00028965,Trinity Morris,71,1,64,3,3,2013-11-05,2013-11-05,0,New,50 and above,144,64,0
17967,AW00028966,Martha Li,66,1,3578,1,1,2011-06-14,2011-06-14,0,New,50 and above,173,3578,0
17968,AW00028967,Jessica Morris,72,1,9,1,1,2013-02-20,2013-02-20,0,New,50 and above,152,9,0
17969,AW00028968,Marcus Morgan,72,1,2,1,1,2013-08-18,2013-08-18,0,New,50 and above,147,2,0
17970,AW00028969,Eduardo Flores,72,1,63,2,2,2013-05-12,2013-05-12,0,New,50 and above,150,63,0
17971,AW00028970,Danielle Peterson,82,1,64,3,3,2013-11-05,2013-11-05,0,New,50 and above,144,64,0
17972,AW00028971,Jason Shan,81,1,27,2,2,2013-02-06,2013-02-06,0,New,50 and above,153,27,0
17973,AW00028972,Taylor Bennett,80,1,64,3,3,2013-08-25,2013-08-25,0,New,50 and above,146,64,0
17974,AW00028973,Bryan Cooper,80,1,25,1,1,2013-10-28,2013-10-28,0,New,50 and above,144,25,0
17975,AW00028974,Kelly Hayes,80,1,25,1,1,2013-10-05,2013-10-05,0,New,50 and above,145,25,0
17976,AW00028975,Walter Gill,74,1,38,3,3,2013-11-06,2013-11-06,0,New,50 and above,144,38,0
17977,AW00028976,Christina Peterson,80,1,94,2,2,2013-05-14,2013-05-14,0,New,50 and above,150,94,0
17978,AW00028977,Carlos Nelson,80,1,75,2,2,2013-05-30,2013-05-30,0,New,50 and above,149,75,0
17979,AW00028978,Alexandria Watson,79,1,64,3,3,2013-07-10,2013-07-10,0,New,50 and above,148,64,0
17980,AW00028979,Matthew Williams,80,1,38,3,3,2013-03-24,2013-03-24,0,New,50 and above,151,38,0
17981,AW00028980,Alyssa Watson,80,1,37,3,3,2013-05-21,2013-05-21,0,New,50 and above,150,37,0
17982,AW00028981,Luke Jai,80,1,27,2,2,2013-03-18,2013-03-18,0,New,50 and above,152,27,0
17983,AW00028982,Sydney Watson,78,1,27,2,2,2013-05-04,2013-05-04,0,New,50 and above,150,27,0
17984,AW00028983,Sean Lopez,73,1,64,3,3,2013-08-11,2013-08-11,0,New,50 and above,147,64,0
17985,AW00028984,Katherine Cox,78,1,29,2,2,2013-07-23,2013-07-23,0,New,50 and above,147,29,0
17986,AW00028985,Andrew Taylor,78,1,53,3,3,2013-03-23,2013-03-23,0,New,50 and above,151,53,0
17987,AW00028986,Caleb King,77,1,79,2,2,2013-08-01,2013-08-01,0,New,50 and above,147,79,0
17988,AW00028987,Jessica Harris,77,1,31,3,3,2014-01-21,2014-01-21,0,New,50 and above,141,31,0
17989,AW00028988,Harold Perez,76,1,3578,1,1,2011-06-01,2011-06-01,0,New,50 and above,174,3578,0
17990,AW00028989,Angela Cox,76,1,3578,1,1,2011-06-21,2011-06-21,0,New,50 and above,173,3578,0
17991,AW00028990,Ann Raman,70,1,3578,1,1,2011-06-19,2011-06-19,0,New,50 and above,173,3578,0
17992,AW00028991,Timothy Ward,73,1,64,3,3,2013-03-29,2013-03-29,0,New,50 and above,151,64,0
17993,AW00028992,Darren Fernandez,73,1,79,2,2,2013-07-19,2013-07-19,0,New,50 and above,148,79,0
17994,AW00028993,Destiny Perry,74,1,3578,1,1,2011-06-18,2011-06-18,0,New,50 and above,173,3578,0
17995,AW00028994,Noah Hayes,74,1,25,1,1,2013-07-27,2013-07-27,0,New,50 and above,147,25,0
17996,AW00028995,Alexandra Wright,73,1,31,3,3,2013-06-01,2013-06-01,0,New,50 and above,149,31,0
17997,AW00028996,Rachel Rivera,56,1,79,2,2,2013-08-16,2013-08-16,0,New,50 and above,147,79,0
17998,AW00028997,Hector Carlson,72,1,3578,1,1,2011-06-03,2011-06-03,0,New,50 and above,173,3578,0
17999,AW00028998,Kristina Rodriguez,73,1,29,2,2,2013-02-20,2013-02-20,0,New,50 and above,152,29,0
18000,AW00028999,Edward Martinez,67,1,5,1,1,2013-07-25,2013-07-25,0,New,50 and above,147,5,0
18001,AW00029000,Nathan Baker,73,1,7,2,2,2013-02-20,2013-02-20,0,New,50 and above,152,7,0
18002,AW00029001,Carl Nath,61,1,625,3,3,2013-12-04,2013-12-04,0,New,50 and above,143,625,0
18003,AW00029002,Hannah Walker,72,1,68,3,3,2013-03-19,2013-03-19,0,New,50 and above,152,68,0
18004,AW00029003,Veronica Perez,72,1,5,1,1,2013-09-08,2013-09-08,0,New,50 and above,146,5,0
18005,AW00029004,Andrew Thomas,60,2,4320,2,2,2011-06-07,2013-05-27,24,Regular,50 and above,149,2160,180
18006,AW00029005,Cameron Gonzales,70,1,70,1,1,2013-03-05,2013-03-05,0,New,50 and above,152,70,0
18007,AW00029006,Christian Kumar,71,1,151,4,4,2013-08-03,2013-08-03,0,New,50 and above,147,151,0
18008,AW00029007,Elijah Perry,70,1,25,1,1,2013-12-03,2013-12-03,0,New,50 and above,143,25,0
18009,AW00029008,Andres Luo,70,1,3578,1,1,2011-06-23,2011-06-23,0,New,50 and above,173,3578,0
18010,AW00029009,Stanley Arun,65,1,29,2,2,2013-07-14,2013-07-14,0,New,50 and above,148,29,0
18011,AW00029010,Jennifer Long,70,1,3578,1,1,2011-06-22,2011-06-22,0,New,50 and above,173,3578,0
18012,AW00029011,Allison Roberts,70,2,4334,4,4,2011-05-31,2013-06-22,25,Regular,50 and above,148,2167,173
18013,AW00029012,Jeremiah Taylor,65,1,79,2,2,2013-10-23,2013-10-23,0,New,50 and above,144,79,0
18014,AW00029013,Emma Hall,64,1,2182,1,1,2012-02-21,2012-02-21,0,New,50 and above,165,2182,0
18015,AW00029014,Ryan Powell,70,1,64,3,3,2013-02-04,2013-02-04,0,New,50 and above,153,64,0
18016,AW00029015,Trinity Murphy,70,1,25,1,1,2013-05-24,2013-05-24,0,New,50 and above,149,25,0
18017,AW00029016,Jackson Perez,70,1,3578,1,1,2011-06-21,2011-06-21,0,New,50 and above,173,3578,0
18018,AW00029017,Gabriel Long,70,1,3578,1,1,2011-06-15,2011-06-15,0,New,50 and above,173,3578,0
18019,AW00029018,Drew Luo,70,1,64,3,3,2013-11-19,2013-11-19,0,New,50 and above,143,64,0
18020,AW00029019,Isaiah Morris,70,2,4355,3,3,2011-06-20,2013-06-02,24,Regular,50 and above,149,2178,181
18021,AW00029020,Jackson Young,65,1,14,2,2,2013-06-27,2013-06-27,0,New,50 and above,148,14,0
18022,AW00029021,William Clark,69,1,70,1,1,2013-08-02,2013-08-02,0,New,50 and above,147,70,0
18023,AW00029022,Sydney Diaz,68,1,64,3,3,2013-09-30,2013-09-30,0,New,50 and above,145,64,0
18024,AW00029023,Dalton Campbell,68,1,35,3,3,2013-10-12,2013-10-12,0,New,50 and above,145,35,0
18025,AW00029024,Deanna Blanco,63,1,31,3,3,2014-01-22,2014-01-22,0,New,50 and above,141,31,0
18026,AW00029025,Miguel Hayes,69,1,27,2,2,2013-02-23,2013-02-23,0,New,50 and above,152,27,0
18027,AW00029026,Sydney Mitchell,68,1,25,1,1,2013-08-18,2013-08-18,0,New,50 and above,147,25,0
18028,AW00029027,Jacob Walker,62,1,575,2,2,2013-12-15,2013-12-15,0,New,50 and above,143,575,0
